"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2013/08/02","9,020.0","9,410.0","9,010.0","9,410.0","+610.0","4,863,053","149,575","1,451,267","9.70","-","8,740.00","9,224.00","8,991.46","4,114,847","4,066,612","3,588,210"
"2013/08/01","8,410.0","8,810.0","8,380.0","8,800.0","+390.0","3,518,867","38,051","1,680,241","44.16","-","8,668.00","9,167.20","8,977.33","4,285,329","4,012,804","3,543,176"
"2013/07/31","8,470.0","8,630.0","8,380.0","8,410.0","-250.0","2,618,067","15,275","2,546,797","166.73","-","8,826.00","9,112.40","8,974.00","4,254,199","4,030,236","3,514,237"
"2013/07/30","8,400.0","8,720.0","8,350.0","8,660.0","+240.0","3,981,295","10,995","2,618,741","238.18","-","9,106.00","9,084.00","8,975.86","4,078,495","4,222,197","3,501,471"
"2013/07/29","8,700.0","8,800.0","8,410.0","8,420.0","-630.0","5,592,954","10,625","2,968,881","279.42","-","9,348.00","9,046.00","8,971.20","4,098,565","4,281,488","3,462,906"
"2013/07/26","9,340.0","9,350.0","9,000.0","9,050.0","-540.0","5,715,465","14,029","2,617,213","186.56","-","9,606.00","9,033.60","8,968.00","3,808,309","4,291,095","3,413,917"
"2013/07/25","9,810.0","9,830.0","9,540.0","9,590.0","-220.0","3,363,217","21,709","1,392,905","64.16","-","9,722.00","8,979.20","8,956.66","4,618,662","4,301,357","3,358,481"
"2013/07/24","9,790.0","9,840.0","9,660.0","9,810.0","-60.0","1,739,544","27,311","454,935","16.66","-","9,786.00","8,915.20","8,932.00","4,593,152","4,345,490","3,349,561"
"2013/07/23","9,590.0","9,930.0","9,550.0","9,870.0","+160.0","4,081,645","37,492","664,029","17.71","-","9,750.00","8,830.40","8,901.86","4,644,714","4,373,671","3,364,001"
"2013/07/22","9,780.0","9,830.0","9,510.0","9,710.0","+80.0","4,141,677","616,800","569,408","0.92","-","9,702.00","8,746.80","8,866.13","4,239,052","4,364,656","3,331,021"
"2013/07/19","10,040.0","10,110.0","9,360.0","9,630.0","-280.0","9,767,230","752,329","437,976","0.58","-","9,658.00","8,652.40","8,827.73","3,833,704","4,407,822","3,305,450"
"2013/07/18","9,700.0","9,950.0","9,690.0","9,910.0","+280.0","3,235,664","63,358","396,475","6.26","-","9,628.00","8,550.40","8,793.06","2,428,933","4,382,212","3,187,230"
"2013/07/17","9,500.0","9,640.0","9,440.0","9,630.0","0.0","1,997,356","58,313","463,786","7.95","-","9,526.00","8,478.00","8,757.46","2,590,333","4,427,038","3,155,104"
"2013/07/16","9,640.0","9,700.0","9,580.0","9,630.0","+140.0","2,053,337","64,091","464,307","7.24","-","9,492.00","8,420.40","8,725.33","3,357,301","4,519,726","3,145,898"
"2013/07/12","9,480.0","9,610.0","9,390.0","9,490.0","+10.0","2,114,936","46,568","249,862","5.37","-","9,366.00","8,373.20","8,695.60","4,084,558","4,609,876","3,128,936"
"2013/07/11","9,250.0","9,510.0","9,220.0","9,480.0","+80.0","2,743,375","52,825","1,066,798","20.19","-","9,330.00","8,292.00","8,665.33","4,179,727","4,800,415","3,122,048"
"2013/07/10","9,430.0","9,580.0","9,220.0","9,400.0","-60.0","4,042,662","49,170","842,366","17.13","-","9,210.00","8,216.80","8,637.20","4,284,137","4,942,116","3,103,408"
"2013/07/09","9,210.0","9,490.0","9,090.0","9,460.0","+460.0","5,832,199","67,045","1,003,009","14.96","-","9,114.00","8,154.00","8,607.06","4,360,452","4,989,835","3,081,798"
"2013/07/08","9,510.0","9,520.0","8,940.0","9,000.0","-310.0","5,689,620","30,746","611,667","19.89","-","9,026.00","8,118.40","8,580.26","3,849,016","4,966,633","3,019,072"
"2013/07/05","9,090.0","9,310.0","9,080.0","9,310.0","+430.0","2,590,783","74,091","1,586,569","21.41","-","8,964.00","8,085.60","8,557.46","3,561,911","4,862,067","2,967,193"
"2013/07/04","8,850.0","9,010.0","8,810.0","8,880.0","-40.0","3,265,422","48,802","1,665,084","34.12","-","8,786.00","8,062.40","8,526.66","4,396,471","4,870,900","2,958,443"
"2013/07/03","9,100.0","9,100.0","8,830.0","8,920.0","-100.0","4,424,239","54,556","474,761","8.70","-","8,608.00","8,054.00","8,506.40","4,446,957","4,948,917","2,930,921"
"2013/07/02","8,810.0","9,050.0","8,750.0","9,020.0","+330.0","3,275,020","69,326","1,447,675","20.88","-","8,310.00","8,074.00","8,483.33","4,353,047","4,883,115","2,878,547"
"2013/07/01","8,570.0","8,720.0","8,330.0","8,690.0","+270.0","4,254,093","49,814","1,533,733","30.79","-","8,046.00","8,094.00","8,456.93","5,181,458","4,874,183","2,844,979"
"2013/06/28","8,090.0","8,540.0","8,060.0","8,420.0","+430.0","6,763,583","55,746","469,286","8.42","-","7,850.00","8,113.60","8,435.86","5,423,352","4,811,528","2,801,467"
"2013/06/27","7,650.0","7,990.0","7,520.0","7,990.0","+560.0","3,517,854","735,155","1,780,306","2.42","-","7,788.00","8,175.60","8,418.53","5,237,264","4,800,598","2,728,027"
"2013/06/26","7,860.0","7,910.0","7,420.0","7,430.0","-270.0","3,954,687","1,980,859","1,639,026","0.83","-","7,728.00","8,253.60","8,406.26","5,728,093","5,054,704","2,695,999"
"2013/06/25","7,770.0","7,950.0","7,370.0","7,700.0","-10.0","7,417,077","6,930","1,596,021","230.31","-","7,840.00","8,415.60","8,396.40","5,830,467","4,980,405","2,652,324"
"2013/06/24","8,240.0","8,260.0","7,690.0","7,710.0","-400.0","5,463,562","5,120","1,849,485","361.23","-","7,838.00","8,551.20","8,382.53","4,835,865","4,731,035","2,576,007"
"2013/06/21","7,390.0","8,130.0","7,320.0","8,110.0","+420.0","5,833,143","6,670","2,221,817","333.11","-","7,852.00","8,686.00","8,364.93","4,514,407","4,575,016","2,513,924"
"2013/06/20","7,840.0","7,930.0","7,630.0","7,690.0","-300.0","5,972,000","6,800","2,343,653","344.65","-","7,700.00","8,792.80","8,341.46","4,391,943","4,411,695","2,449,713"
"2013/06/19","7,990.0","8,030.0","7,810.0","7,990.0","+300.0","4,466,555","5,260","1,110,039","211.03","-","7,578.00","8,910.00","8,322.93","5,022,941","4,276,746","2,384,657"
"2013/06/18","7,710.0","7,880.0","7,590.0","7,690.0","-90.0","2,444,069","6,971","2,989,477","428.84","-","7,600.00","9,015.60","8,299.20","5,000,893","4,192,058","2,346,012"
"2013/06/17","7,190.0","7,780.0","7,160.0","7,780.0","+430.0","3,856,269","9,100","2,962,461","325.55","-","7,700.00","9,118.00","8,275.86","5,374,988","4,137,175","2,324,997"
"2013/06/14","7,530.0","7,580.0","7,260.0","7,350.0","+270.0","5,220,826","7,120","2,963,707","416.25","-","7,834.00","9,219.20","8,253.73","5,465,151","4,077,907","2,302,841"
"2013/06/13","7,700.0","7,700.0","7,020.0","7,080.0","-1,020.0","9,126,987","3,066,419","3,305,588","1.08","-","7,856.00","9,328.00","8,240.80","5,796,668","3,940,678","2,250,418"
"2013/06/12","7,790.0","8,150.0","7,750.0","8,100.0","-90.0","4,356,314","11,223","2,031,107","180.98","-","7,960.00","9,424.40","8,228.00","5,228,454","3,636,468","2,139,696"
"2013/06/11","8,360.0","8,460.0","8,100.0","8,190.0","-260.0","4,314,547","9,470","1,331,922","140.65","-","7,906.00","9,482.00","8,200.00","5,404,314","3,547,690","2,090,841"
"2013/06/10","8,140.0","8,460.0","8,000.0","8,450.0","+990.0","4,307,083","9,317","829,242","89.00","-","7,982.00","9,531.20","8,172.80","5,591,838","3,451,031","2,040,387"
"2013/06/07","7,420.0","7,920.0","7,250.0","7,460.0","-140.0","6,878,409","15,889","2,207,247","138.92","-","7,928.00","9,546.00","8,141.06","5,345,516","3,322,144","1,986,358"
"2013/06/06","7,680.0","8,080.0","7,570.0","7,600.0","-230.0","6,285,917","3,355,718","1,494,219","0.45","-","8,182.00","9,606.00","8,123.06","4,532,154","3,066,164","1,907,944"
"2013/06/05","8,500.0","8,720.0","7,790.0","7,830.0","-740.0","5,235,618","320,349","1,408,084","4.40","-","8,396.00","9,663.20","8,099.86","4,318,142","2,848,606","1,836,214"
"2013/06/04","8,070.0","8,570.0","7,900.0","8,570.0","+390.0","5,252,165","9,170","2,340,282","255.21","-","8,714.00","9,714.40","8,076.00","3,826,854","2,690,068","1,775,883"
"2013/06/03","8,430.0","8,480.0","8,110.0","8,180.0","-550.0","3,075,472","2,035,648","1,170,123","0.57","-","8,904.00","9,735.20","8,041.20","3,386,764","2,535,598","1,717,959"
"2013/05/31","8,900.0","8,970.0","8,660.0","8,730.0","+60.0","2,811,599","2,068,308","596,676","0.29","-","9,104.00","9,767.20","8,012.93","3,309,215","2,485,366","1,691,835"
"2013/05/30","8,970.0","9,210.0","8,490.0","8,670.0","-750.0","5,215,859","1,140,399","742,727","0.65","-","9,352.00","9,761.60","7,974.80","4,044,963","2,401,453","1,676,356"
"2013/05/29","9,820.0","9,830.0","9,410.0","9,420.0","-100.0","2,779,178","10,900","1,332,320","122.23","-","9,606.00","9,760.80","7,940.53","4,975,891","2,262,581","1,622,153"
"2013/05/28","9,050.0","9,630.0","9,020.0","9,520.0","+340.0","3,051,714","10,880","1,389,729","127.73","-","10,018.00","9,719.60","7,896.80","4,839,495","2,190,677","1,605,083"
"2013/05/27","9,370.0","9,520.0","9,140.0","9,180.0","-790.0","2,687,726","14,660","1,011,386","68.99","-","10,332.00","9,670.80","7,846.80","4,465,719","2,129,460","1,579,279"
"2013/05/24","10,390.0","10,490.0","9,120.0","9,970.0","+30.0","6,490,340","43,084","917,432","21.29","-","10,712.00","9,640.40","7,804.00","4,240,794","2,060,336","1,555,235"
"2013/05/23","11,620.0","11,900.0","9,790.0","9,940.0","-1,540.0","9,870,498","29,243","857,010","29.31","-","10,874.00","9,574.80","7,749.73","3,292,747","1,897,421","1,479,302"
"2013/05/22","11,200.0","11,550.0","11,190.0","11,480.0","+390.0","2,097,200","50,687","357,566","7.05","-","11,010.00","9,511.20","7,694.93","1,838,302","1,562,019","1,364,197"
"2013/05/21","10,950.0","11,100.0","10,920.0","11,090.0","+10.0","1,182,834","46,390","483,751","10.43","-","10,840.00","9,394.00","7,619.33","1,888,736","1,532,071","1,347,617"
"2013/05/20","10,950.0","11,090.0","10,910.0","11,080.0","+300.0","1,563,100","58,370","342,867","5.87","-","10,672.00","9,292.40","7,545.86","1,866,566","1,551,180","1,339,593"
"2013/05/17","10,470.0","10,780.0","10,410.0","10,780.0","+160.0","1,750,107","84,657","415,720","4.91","-","10,518.00","9,181.60","7,471.73","2,028,857","1,532,215","1,336,667"
"2013/05/16","10,920.0","10,920.0","10,360.0","10,620.0","-10.0","2,598,270","94,832","297,789","3.14","-","10,376.00","9,077.60","7,403.06","2,036,860","1,538,961","1,333,500"
"2013/05/15","10,550.0","10,700.0","10,540.0","10,630.0","+380.0","2,349,369","125,315","394,388","3.15","-","10,150.00","8,980.80","7,332.26","1,821,551","1,497,342","1,307,246"
"2013/05/14","10,350.0","10,360.0","10,220.0","10,250.0","-60.0","1,071,986","150,020","461,381","3.08","-","9,932.00","8,865.20","7,259.60","1,779,052","1,511,133","1,285,433"
"2013/05/13","10,290.0","10,380.0","10,220.0","10,310.0","+240.0","2,374,557","92,437","407,800","4.41","-","9,766.00","8,757.20","7,195.20","1,944,266","1,581,158","1,291,249"
"2013/05/10","9,910.0","10,070.0","9,870.0","10,070.0","+580.0","1,790,119","86,102","307,615","3.57","-","9,468.00","8,632.40","7,130.26","1,686,339","1,550,501","1,267,361"
"2013/05/09","9,690.0","9,750.0","9,480.0","9,490.0","-50.0","1,521,725","69,219","508,698","7.35","-","9,246.00","8,502.80","7,071.20","1,424,094","1,567,849","1,259,483"
"2013/05/08","9,470.0","9,770.0","9,450.0","9,540.0","+120.0","2,136,877","98,569","264,720","2.69","-","9,154.00","8,404.40","7,016.00","1,289,146","1,543,010","1,246,969"
"2013/05/07","9,310.0","9,470.0","9,260.0","9,420.0","+600.0","1,898,056","104,776","344,337","3.29","-","9,068.00","8,312.40","6,959.60","1,116,205","1,490,584","1,226,128"
"2013/05/02","8,880.0","8,920.0","8,730.0","8,820.0","-140.0","1,084,921","39,232","464,168","11.83","-","9,002.00","8,224.40","6,908.66","1,014,674","1,466,938","1,212,229"
"2013/05/01","8,990.0","9,000.0","8,940.0","8,960.0","-70.0","478,894","79,312","323,929","4.08","-","9,034.00","8,167.60","6,864.93","1,161,624","1,454,788","1,213,067"
"2013/04/30","8,990.0","9,060.0","8,910.0","9,030.0","-80.0","846,983","89,100","293,395","3.29","-","8,960.00","8,098.00","6,817.33","1,208,602","1,499,567","1,211,641"
"2013/04/26","9,180.0","9,190.0","9,020.0","9,110.0","+20.0","1,272,171","113,839","224,954","1.98","-","8,884.00","8,031.60","6,767.46","1,388,017","1,519,500","1,205,825"
"2013/04/25","9,030.0","9,180.0","8,990.0","9,090.0","+110.0","1,390,403","124,086","84,226","0.68","-","8,740.00","7,952.80","6,715.46","1,329,900","1,565,492","1,195,543"
"2013/04/24","8,820.0","8,990.0","8,810.0","8,980.0","+390.0","1,819,672","118,453","86,695","0.73","-","8,582.00","7,887.20","6,665.60","1,356,074","1,554,986","1,181,000"
"2013/04/23","8,600.0","8,670.0","8,570.0","8,590.0","-60.0","713,783","99,713","265,510","2.66","-","8,470.00","7,819.60","6,617.73","1,184,066","1,554,147","1,164,166"
"2013/04/22","8,650.0","8,710.0","8,610.0","8,650.0","+260.0","1,744,060","73,991","246,506","3.33","-","8,418.00","7,756.00","6,571.86","1,524,802","1,602,977","1,160,560"
"2013/04/19","8,300.0","8,390.0","8,190.0","8,390.0","+90.0","981,583","59,949","302,165","5.04","-","8,358.00","7,704.40","6,524.40","1,473,082","1,581,265","1,142,761"
"2013/04/18","8,290.0","8,420.0","8,200.0","8,300.0","-120.0","1,521,276","56,031","353,659","6.31","-","8,390.00","7,656.40","6,478.86","1,546,462","1,561,848","1,135,668"
"2013/04/17","8,360.0","8,450.0","8,340.0","8,420.0","+90.0","959,629","71,078","247,971","3.49","-","8,440.00","7,606.00","6,432.26","1,574,321","1,531,295","1,120,305"
"2013/04/16","8,200.0","8,340.0","7,910.0","8,330.0","-20.0","2,417,463","55,085","340,411","6.18","-","8,418.00","7,553.60","6,382.46","1,600,189","1,532,538","1,118,203"
"2013/04/15","8,360.0","8,450.0","8,270.0","8,350.0","-200.0","1,485,459","88,520","307,514","3.47","-","8,388.00","7,505.20","6,335.06","1,500,447","1,486,062","1,094,611"
"2013/04/12","8,490.0","8,600.0","8,440.0","8,550.0","0.0","1,348,484","111,848","133,548","1.19","-","8,358.00","7,454.00","6,289.13","1,514,912","1,471,274","1,081,679"
"2013/04/11","8,500.0","8,600.0","8,420.0","8,550.0","+240.0","1,660,571","97,142","170,496","1.76","-","8,196.00","7,379.60","6,237.60","1,784,049","1,444,498","1,068,988"
"2013/04/10","8,190.0","8,340.0","8,170.0","8,310.0","+130.0","1,088,968","89,982","99,133","1.10","-","7,996.00","7,304.00","6,184.60","2,016,455","1,445,807","1,052,609"
"2013/04/09","8,320.0","8,370.0","8,140.0","8,180.0","-20.0","1,918,756","87,034","143,699","1.65","-","7,772.00","7,227.20","6,134.06","2,120,288","1,434,541","1,042,823"
"2013/04/08","8,190.0","8,200.0","8,060.0","8,200.0","+460.0","1,557,785","79,237","146,067","1.84","-","7,502.00","7,154.00","6,085.06","2,181,302","1,398,483","1,024,593"
"2013/04/05","8,150.0","8,190.0","7,710.0","7,740.0","+190.0","2,694,166","71,837","238,612","3.32","-","7,268.00","7,078.00","6,033.53","2,049,893","1,379,883","1,006,597"
"2013/04/04","6,970.0","7,600.0","6,870.0","7,550.0","+360.0","2,822,604","63,755","233,754","3.67","-","7,168.00","7,016.80","5,987.66","1,676,308","1,334,846","978,382"
"2013/04/03","7,010.0","7,200.0","6,960.0","7,190.0","+360.0","1,608,132","29,783","404,997","13.60","-","7,102.00","6,952.40","5,944.26","1,373,168","1,256,659","943,325"
"2013/04/02","6,820.0","6,880.0","6,590.0","6,830.0","-200.0","2,223,825","33,811","560,742","16.58","-","7,144.00","6,909.60","5,906.00","1,207,774","1,280,115","924,276"
"2013/04/01","7,240.0","7,250.0","6,970.0","7,030.0","-210.0","900,741","38,052","516,649","13.58","-","7,222.00","6,891.60","5,872.46","1,082,683","1,242,726","899,175"
"2013/03/29","7,260.0","7,310.0","7,170.0","7,240.0","+20.0","826,238","55,538","598,790","10.78","-","7,290.00","6,855.20","5,835.26","1,171,598","1,239,610","889,226"
"2013/03/28","7,330.0","7,340.0","7,130.0","7,220.0","-180.0","1,306,907","1,159,251","656,151","0.57","-","7,270.00","6,805.60","5,794.80","1,490,742","1,234,249","880,667"
"2013/03/27","7,390.0","7,400.0","7,310.0","7,400.0","+180.0","781,159","80,160","464,892","5.80","-","7,316.00","6,762.80","5,755.20","1,454,914","1,203,191","867,686"
"2013/03/26","7,250.0","7,340.0","7,210.0","7,220.0","-150.0","1,598,370","64,409","488,193","7.58","-","7,294.00","6,709.60","5,713.00","1,658,420","1,182,143","861,929"
"2013/03/25","7,320.0","7,420.0","7,270.0","7,370.0","+230.0","1,345,318","62,084","436,716","7.03","-","7,250.00","6,665.20","5,672.46","1,725,653","1,158,102","843,349"
"2013/03/22","7,300.0","7,320.0","7,110.0","7,140.0","-310.0","2,421,960","53,960","645,055","11.95","-","7,248.00","6,604.80","5,628.80","1,696,838","1,140,537","828,286"
"2013/03/21","7,420.0","7,470.0","7,400.0","7,450.0","+160.0","1,127,763","97,996","314,156","3.21","-","7,258.00","6,560.80","5,589.80","1,311,680","1,072,088","799,216"
"2013/03/19","7,210.0","7,300.0","7,200.0","7,290.0","+290.0","1,798,693","96,583","339,376","3.51","-","7,176.00","6,501.20","5,546.20","1,237,617","1,063,294","791,129"
"2013/03/18","7,140.0","7,160.0","6,980.0","7,000.0","-360.0","1,934,533","89,131","532,163","5.97","-","7,140.00","6,452.00","5,504.33","1,076,019","1,035,992","774,054"
"2013/03/15","7,250.0","7,380.0","7,240.0","7,360.0","+170.0","1,201,242","150,974","155,550","1.03","-","7,164.00","6,406.80","5,464.73","940,226","1,024,637","759,681"
"2013/03/14","7,120.0","7,190.0","7,020.0","7,190.0","+150.0","496,172","128,567","246,448","1.92","-","7,106.00","6,356.40","5,419.20","923,129","1,022,613","749,509"
"2013/03/13","7,030.0","7,130.0","7,010.0","7,040.0","-70.0","757,446","161,058","295,136","1.83","-","7,006.00","6,314.40","5,376.26","959,711","1,062,722","757,141"
"2013/03/12","7,240.0","7,260.0","7,100.0","7,110.0","-10.0","990,704","747,409","203,167","0.27","-","6,930.00","6,263.60","5,333.86","1,146,879","1,077,082","758,213"
"2013/03/11","7,160.0","7,210.0","7,080.0","7,120.0","+50.0","1,255,568","194,466","215,254","1.11","-","6,786.00","6,218.00","5,288.40","1,110,205","1,072,833","752,253"
"2013/03/08","6,860.0","7,070.0","6,850.0","7,070.0","+380.0","1,115,756","249,077","36,181","0.15","-","6,632.00","6,169.20","5,241.13","1,062,554","1,054,423","738,257"
"2013/03/07","6,790.0","6,830.0","6,680.0","6,690.0","+30.0","679,083","159,036","87,574","0.55","-","6,478.00","6,119.60","5,194.46","1,057,956","1,059,297","726,973"
"2013/03/06","6,550.0","6,660.0","6,520.0","6,660.0","+270.0","1,693,287","236,643","72,576","0.31","-","6,382.00","6,084.40","5,153.06","1,235,788","1,066,281","721,717"
"2013/03/05","6,460.0","6,500.0","6,370.0","6,390.0","+40.0","807,335","135,968","110,974","0.82","-","6,238.00","6,041.20","5,112.93","1,070,717","1,021,793","705,911"
"2013/03/04","6,420.0","6,480.0","6,320.0","6,350.0","+50.0","1,017,309","115,744","167,309","1.45","-","6,184.00","6,006.40","5,077.26","1,348,158","1,043,245","701,875"
"2013/03/01","6,170.0","6,350.0","6,160.0","6,300.0","+90.0","1,092,770","180,073","103,033","0.57","-","6,190.00","5,977.60","5,043.46","1,402,518","1,063,056","691,385"
"2013/02/28","6,120.0","6,270.0","6,100.0","6,210.0","+270.0","1,568,240","115,490","92,011","0.80","-","6,154.00","5,938.00","5,010.60","1,348,528","1,044,515","678,531"
"2013/02/27","6,130.0","6,130.0","5,930.0","5,940.0","-180.0","867,934","16,327","501,067","30.69","-","6,112.00","5,896.80","4,979.33","1,173,323","1,010,320","659,600"
"2013/02/26","6,090.0","6,230.0","6,060.0","6,120.0","-260.0","2,194,540","50,561","405,897","8.03","-","6,154.00","5,876.00","4,951.93","1,105,831","1,035,930","653,130"
"2013/02/25","6,310.0","6,380.0","6,270.0","6,380.0","+260.0","1,289,106","1,416,348","91,586","0.06","-","6,144.00","5,848.80","4,921.20","717,914","971,467","626,551"
"2013/02/22","5,940.0","6,120.0","5,860.0","6,120.0","+120.0","822,822","1,206,827","248,494","0.21","-","6,090.00","5,819.20","4,886.46","659,559","967,873","612,815"
"2013/02/21","6,100.0","6,140.0","5,990.0","6,000.0","-150.0","692,217","1,154,013","218,802","0.19","-","6,038.00","5,788.40","4,854.40","676,233","958,286","621,508"
"2013/02/20","6,180.0","6,220.0","6,140.0","6,150.0","+80.0","530,470","144,579","57,115","0.40","-","6,046.00","5,760.80","4,824.80","679,938","953,551","617,441"
"2013/02/19","6,060.0","6,110.0","6,030.0","6,070.0","-40.0","254,956","117,792","155,158","1.32","-","6,008.00","5,738.80","4,793.33","755,426","966,556","618,273"
"2013/02/18","6,030.0","6,150.0","6,020.0","6,110.0","+250.0","997,330","124,593","92,074","0.74","-","6,006.00","5,717.60","4,764.46","927,662","1,002,269","618,398"
"2013/02/15","5,940.0","5,960.0","5,750.0","5,860.0","-180.0","906,192","63,293","414,134","6.54","-","5,958.00","5,688.80","4,733.86","1,058,328","977,253","623,090"
"2013/02/14","5,980.0","6,060.0","5,930.0","6,040.0","+80.0","710,745","1,467,786","182,064","0.12","-","6,006.00","5,666.00","4,707.06","1,107,222","957,439","615,193"
"2013/02/13","6,040.0","6,070.0","5,890.0","5,960.0","-100.0","907,910","1,463,513","163,753","0.11","-","6,026.00","5,632.80","4,678.06","1,264,851","949,048","609,997"
"2013/02/12","6,110.0","6,170.0","6,060.0","6,060.0","+190.0","1,116,134","124,478","206,431","1.66","-","5,988.00","5,608.40","4,650.00","1,306,557","924,719","611,931"
"2013/02/08","5,960.0","6,010.0","5,830.0","5,870.0","-230.0","1,650,663","944,528","368,744","0.39","-","5,970.00","5,581.60","4,620.46","1,260,224","902,359","618,380"
"2013/02/07","6,080.0","6,170.0","5,990.0","6,100.0","-40.0","1,150,659","147,232","163,100","1.11","-","5,976.00","5,552.80","4,591.53","1,089,159","854,066","602,109"
"2013/02/06","5,980.0","6,220.0","5,980.0","6,140.0","+370.0","1,498,892","181,449","2,510","0.01","-","5,922.00","5,512.40","4,558.40","1,106,548","824,406","590,330"
"2013/02/05","5,800.0","5,880.0","5,750.0","5,770.0","-200.0","1,116,440","122,093","335,344","2.75","-","5,856.00","5,465.80","4,523.33","977,504","782,435","572,311"
"2013/02/04","5,980.0","6,000.0","5,900.0","5,970.0","+70.0","884,468","175,644","143,522","0.82","-","5,818.00","5,427.20","4,492.93","870,435","752,537","561,169"
"2013/02/01","5,870.0","5,950.0","5,850.0","5,900.0","+70.0","795,339","238,685","111,366","0.47","-","5,728.00","5,375.80","4,459.86","962,269","749,240","553,815"
"2013/01/31","5,750.0","5,860.0","5,690.0","5,830.0","+20.0","1,237,602","173,092","138,198","0.80","-","5,674.00","5,330.80","4,428.20","1,105,714","743,347","551,997"
"2013/01/30","5,610.0","5,810.0","5,600.0","5,810.0","+230.0","853,674","284,878","105,667","0.37","-","5,570.00","5,293.80","4,399.33","984,045","714,466","539,642"
"2013/01/29","5,440.0","5,630.0","5,430.0","5,580.0","+60.0","581,094","178,944","96,432","0.54","-","5,444.00","5,248.80","4,372.00","955,983","696,185","533,847"
"2013/01/28","5,700.0","5,710.0","5,500.0","5,520.0","-110.0","1,343,638","179,058","104,702","0.58","-","5,412.00","5,208.60","4,347.20","1,141,402","690,226","528,919"
"2013/01/25","5,510.0","5,640.0","5,500.0","5,630.0","+320.0","1,512,566","174,987","87,535","0.50","-","5,396.00","5,168.60","4,322.20","989,265","650,681","513,176"
"2013/01/24","5,150.0","5,330.0","5,130.0","5,310.0","+130.0","629,256","2,385,115","234,855","0.10","-","5,398.00","5,123.60","4,296.20","926,606","612,240","494,703"
"2013/01/23","5,220.0","5,370.0","5,160.0","5,180.0","-240.0","713,363","2,399,088","262,380","0.11","-","5,406.00","5,084.60","4,274.46","917,385","595,393","488,941"
"2013/01/22","5,480.0","5,560.0","5,310.0","5,420.0","-20.0","1,508,187","2,439,873","183,589","0.08","-","5,432.00","5,049.40","4,255.33","889,478","589,982","482,355"
"2013/01/21","5,660.0","5,670.0","5,430.0","5,440.0","-200.0","582,956","128,432","181,451","1.41","-","5,468.00","5,004.40","4,234.06","758,959","537,386","464,363"
"2013/01/18","5,550.0","5,640.0","5,520.0","5,640.0","+290.0","1,199,272","186,711","29,394","0.16","-","5,488.00","4,959.60","4,212.06","871,923","521,246","460,432"
"2013/01/17","5,390.0","5,410.0","5,140.0","5,350.0","+40.0","583,149","105,244","153,344","1.46","-","5,438.00","4,906.60","4,188.46","706,456","486,924","447,947"
"2013/01/16","5,560.0","5,560.0","5,300.0","5,310.0","-290.0","573,829","1,517,409","162,257","0.11","-","5,426.00","4,862.20","4,168.46","671,994","469,783","442,100"
"2013/01/15","5,630.0","5,670.0","5,570.0","5,600.0","+60.0","855,592","147,263","37,192","0.25","-","5,406.00","4,818.00","4,149.66","657,426","454,202","438,161"
"2013/01/11","5,520.0","5,550.0","5,470.0","5,540.0","+150.0","1,147,776","140,420","17,861","0.13","-","5,356.00","4,764.00","4,126.46","546,243","433,311","431,205"
"2013/01/10","5,370.0","5,410.0","5,340.0","5,390.0","+100.0","371,937","116,304","66,106","0.57","-","5,326.00","4,711.80","4,106.13","428,112","401,375","423,673"
"2013/01/09","5,110.0","5,340.0","5,100.0","5,290.0","+80.0","410,839","135,730","47,240","0.35","-","5,278.00","4,663.40","4,086.66","442,394","394,691","423,247"
"2013/01/08","5,260.0","5,320.0","5,180.0","5,210.0","-140.0","500,988","141,278","157,540","1.12","-","5,238.00","4,615.60","4,068.53","442,058","386,882","426,308"
"2013/01/07","5,470.0","5,470.0","5,300.0","5,350.0","-40.0","299,678","145,146","115,439","0.80","-","5,191.00","4,575.80","4,049.73","431,782","376,513","422,918"
"2013/01/04","5,500.0","5,500.0","5,380.0","5,390.0","+240.0","557,122","160,246","94,853","0.59","-","5,082.00","4,529.00","4,028.86","445,649","385,373","421,687"
"2012/12/28","5,170.0","5,180.0","5,110.0","5,150.0","+60.0","443,347","173,229","78,346","0.45","-","4,941.00","4,479.40","4,005.66","494,630","383,811","416,926"
"2012/12/27","5,040.0","5,120.0","5,030.0","5,090.0","+115.0","409,155","270,747","61,236","0.23","-","4,866.00","4,434.60","3,986.40","535,565","400,341","413,170"
"2012/12/26","4,860.0","4,975.0","4,850.0","4,975.0","+170.0","449,610","260,908","85,605","0.33","-","4,829.00","4,388.80","3,968.06","556,851","401,508","412,294"
"2012/12/25","4,840.0","4,840.0","4,765.0","4,805.0","+120.0","369,012","174,487","116,960","0.67","-","4,771.00","4,348.60","3,949.20","546,257","426,267","408,456"
"2012/12/21","4,890.0","4,910.0","4,660.0","4,685.0","-90.0","802,027","212,013","109,981","0.52","-","4,725.00","4,310.80","3,932.26","558,877","445,018","406,848"
"2012/12/20","4,835.0","4,880.0","4,760.0","4,775.0","-130.0","648,024","203,619","48,999","0.24","-","4,692.00","4,271.40","3,918.13","469,475","434,688","398,254"
"2012/12/19","4,785.0","4,905.0","4,750.0","4,905.0","+220.0","515,582","323,315","14,026","0.04","-","4,638.00","4,223.40","3,902.93","450,177","416,999","392,418"
